Site_ID,geeSEBAL,PT-JPL,SSEBop,SIMS,eeMETRIC,DisALEXI,Ensemble,DATE
US-Sne,27.7,85.7,50.6,,44.8,51.2,43.6,10/1/2016
US-Sne,13.9,49.3,24.8,,24.8,34.7,29.5,11/1/2016
US-Sne,47.3,58,42.7,,31.9,49.6,49.4,2/1/2017
US-Sne,94.9,107.6,87.8,,79.3,116.6,97.2,3/1/2017
US-Sne,134.4,140.9,115,,96.4,150,127.3,4/1/2017
US-Sne,208.5,196.2,191.9,,159.4,221.5,204.6,5/1/2017
US-Sne,206.9,125.8,230.6,,177.4,226,210.2,6/1/2017
US-Sne,213.1,97.6,268.8,,234.7,263.3,245,7/1/2017
US-Sne,192.6,108,230,,202.7,214.8,210,8/1/2017
US-Sne,125.9,80.2,160.8,,134.1,148.6,142.3,9/1/2017
US-Sne,83.4,59.4,121.2,,113.6,118.8,109.2,10/1/2017
US-Sne,26,43.7,43.7,,40.2,81.5,38.4,11/1/2017
US-Sne,55.5,79.4,64.6,,68.3,82.3,70,2/1/2018
US-Sne,84.9,93.3,79.7,,82.5,106.7,85.1,3/1/2018
US-Sne,141.9,144.3,125.9,,127.2,163.5,140.6,4/1/2018
US-Sne,192.9,180.4,185.9,,186.6,200.9,189.3,5/1/2018
US-Sne,206,192.6,197.4,,194.6,202.4,198.6,6/1/2018
US-Sne,226.4,184.9,266.3,,246.8,239,244.7,7/1/2018
US-Sne,183,145.4,223.9,,208.8,214.4,207.5,8/1/2018
US-Sne,144.2,133.7,174.5,,177.1,143.5,148.9,9/1/2018
US-Sne,67.8,66.2,130.2,,132.8,103.1,100,10/1/2018
US-Sne,24.4,27.4,63,,54.5,59.9,51.2,11/1/2018
US-Sne,36.6,58.2,51.6,,44,49.3,47.9,2/1/2019
US-Sne,80,105.3,89.1,,55.9,96,92.6,3/1/2019
US-Sne,149.4,162.9,135.9,,124.1,163,147.1,4/1/2019
US-Sne,178.2,186.8,151,,135.8,216.1,173.6,5/1/2019
US-Sne,223.2,218.9,233.3,,226.2,244.2,229.2,6/1/2019
US-Sne,213.3,183.3,243.5,,199.3,227,213.3,7/1/2019
US-Sne,182,164.4,237.5,,213.9,214.1,202.4,8/1/2019
US-Sne,126.9,135.6,154.5,,165.8,147.5,146.1,9/1/2019
US-Sne,76.2,98.4,113.1,,134,102.7,97.6,10/1/2019
US-Sne,26.7,61.5,65.9,,68.7,60.5,64.2,11/1/2019
US-Srr,119.5,126.8,116.8,,110.8,116,115.8,4/1/2014
US-Srr,138.3,161.7,140.8,,113.5,126,136.1,5/1/2014
US-Srr,177.1,147.8,141.4,,133.7,162.5,152.5,6/1/2014
US-Srr,117.2,113.1,146.7,,126.1,178.7,125.8,7/1/2014
US-Srr,154.8,134.8,131.2,,136.8,141.4,136,8/1/2014
US-Srr,102.4,119.2,96.4,,99.7,107.5,101.5,9/1/2014
US-Srr,48.8,68.8,79.7,,60.5,35.4,58.6,10/1/2014
US-Srr,22,46,20.5,,26.2,15.5,21.1,11/1/2014
US-Srr,64.1,72.4,39.9,,32.9,49.1,51.7,2/1/2015
US-Srr,85.7,120.4,67,,62.8,77.7,73.3,3/1/2015
US-Srr,133.2,154.1,100,,96.6,116,120,4/1/2015
US-Srr,114.6,170.6,117.7,,113.1,147.6,123.2,5/1/2015
US-Srr,167.7,166,158.9,,158.2,172.4,164.6,6/1/2015
US-Srr,157.8,164.4,159.7,,161.1,160.3,159.7,7/1/2015
US-Srr,148.6,144.3,151.3,,163.5,127,151.9,8/1/2015
US-Srr,84.1,99.3,121.3,,97.5,79.3,96.3,9/1/2015
US-Srr,58.7,91.7,60.4,,72.4,39.9,64.6,10/1/2015
US-Srr,12.7,31.2,32.7,,22.3,21.5,24.1,11/1/2015
US-Srr,56.8,74.3,32.4,,26.1,52.4,48.4,2/1/2016
US-Srr,66.7,100,50.3,,39.8,69.7,65.3,3/1/2016
US-Srr,124.4,144.2,97.2,,104,105.7,107.8,4/1/2016
US-Srr,161.4,174.9,111.2,,128.6,123.4,139.9,5/1/2016
US-Srr,159.2,159.9,136,,152.7,158.4,157.5,6/1/2016
US-Srr,177.9,170.2,166,,197.2,175.9,172.5,7/1/2016
US-Srr,148.8,142.7,141.6,,167.1,145.4,144.6,8/1/2016
US-Srr,93.7,107.2,112,,109.3,85.9,105.5,9/1/2016
US-Srr,43.9,79.4,53,,60.4,32.6,53.8,10/1/2016
US-Srr,19.5,47.7,29,,29.8,26.2,26.1,11/1/2016
US-Srr,30.7,53.6,28.3,,24.2,34.2,29.4,2/1/2017
US-Srr,64.3,96,57.4,,35.1,72.1,57.2,3/1/2017
US-Srr,114.2,128.5,88.2,,86.4,100.1,103.5,4/1/2017
US-Srr,184.6,190.3,141.5,,155.3,154.8,165.3,5/1/2017
US-Srr,180.1,171.1,156.5,,183.6,175.6,177.6,6/1/2017
US-Srr,165.5,169.5,177.6,,218,201,178.4,7/1/2017
US-Srr,162.3,161.8,140.9,,187.2,151.4,160.7,8/1/2017
US-Srr,100.4,117.5,116.5,,131.8,74.3,108.1,9/1/2017
VR,98.1,50.3,44.7,,60.4,80,66.7,3/1/2003
VR,161.3,178.4,195.6,,191.2,210.8,187.5,6/1/2003
VR,159.2,165.3,200.3,,201.9,186.7,182.7,7/1/2003
VR,163.8,165,181.5,,188.4,158.4,167.2,8/1/2003
VR,111.4,136.1,154.9,,110.8,115.8,118.5,9/1/2003
VR,22.4,61,24.6,,11.2,29.9,22,12/1/2003
VR,192.3,174.5,202.3,,203.7,193,193.2,5/1/2004
